dt=0.010000 dtacc=0.020000 dtmag=0.100000 racc=0.100000 rmag=0.500000 qbg=0.000100
q0 q1 q2 q3 gbx gby gbz roll pitch yaw
0.000362 0.001659 0.000790 0.000793 -0.004049 0.000888
0.000314 0.001646 0.000776 0.000798 -0.004036 0.000888
0.000345 0.001686 0.000828 0.000798 -0.004036 0.000888
0.000306 0.001646 0.000751 0.000793 -0.004019 0.000888
0.000211 0.001780 0.000764 0.000793 -0.004019 0.000888
0.000226 0.001780 0.000837 0.000794 -0.004014 0.000860
0.000233 0.001840 0.000738 0.000794 -0.004014 0.000860
0.000205 0.001880 0.000740 0.000797 -0.004000 0.000860
0.000260 0.001880 0.000721 0.000797 -0.004000 0.000860
0.000205 0.001903 0.000727 0.000802 -0.003993 0.000860
0.000296 0.001906 0.000758 0.000802 -0.003993 0.000860
0.000307 0.001885 0.000704 0.000798 -0.003972 0.000860
0.000312 0.001894 0.000649 0.000798 -0.003972 0.000860
0.000324 0.001856 0.000629 0.000802 -0.003962 0.000860
0.000305 0.001780 0.000576 0.000802 -0.003962 0.000860
0.000294 0.001776 0.000907 0.000805 -0.003959 0.000738
0.000239 0.001791 0.000817 0.000805 -0.003959 0.000738
0.000169 0.001742 0.000742 0.000803 -0.003947 0.000738
0.000249 0.001739 0.000730 0.000803 -0.003947 0.000738
0.000203 0.001850 0.000754 0.000809 -0.003944 0.000738
0.000193 0.001837 0.000701 0.000809 -0.003944 0.000738
0.000286 0.001866 0.000614 0.000811 -0.003934 0.000738
0.000283 0.001872 0.000635 0.000811 -0.003934 0.000738
0.000292 0.001888 0.000663 0.000814 -0.003927 0.000738
0.000222 0.001861 0.000687 0.000814 -0.003927 0.000738
0.000224 0.001785 0.000420 0.000815 -0.003916 0.000832
0.000110 0.001821 0.000415 0.000815 -0.003916 0.000832
0.000021 0.001797 0.000452 0.000813 -0.003903 0.000832
0.000057 0.001834 0.000475 0.000813 -0.003903 0.000832
0.000056 0.001853 0.000527 0.000811 -0.003891 0.000832
-0.000044 0.001925 0.000507 0.000811 -0.003891 0.000832
-0.000051 0.001947 0.000448 0.000806 -0.003880 0.000832
-0.000027 0.001979 0.000469 0.000806 -0.003880 0.000832
0.000030 0.002030 0.000473 0.000808 -0.003867 0.000832
0.000062 0.002082 0.000552 0.000808 -0.003867 0.000832
0.000068 0.002038 0.000806 0.000811 -0.003848 0.000735
0.000001 0.002076 0.000815 0.000811 -0.003848 0.000735
-0.000081 0.002129 0.000765 0.000819 -0.003840 0.000735
-0.000052 0.002074 0.000764 0.000819 -0.003840 0.000735
0.000015 0.002097 0.000750 0.000804 -0.003834 0.000735
0.000011 0.002180 0.000696 0.000804 -0.003834 0.000735
-0.000113 0.002273 0.000657 0.000801 -0.003822 0.000735
-0.000140 0.002322 0.000641 0.000801 -0.003822 0.000735
-0.000217 0.002301 0.000615 0.000804 -0.003811 0.000735
-0.000236 0.002377 0.000614 0.000804 -0.003811 0.000735
-0.000144 0.002402 0.000679 0.000800 -0.003796 0.000716
-0.000223 0.002376 0.000656 0.000800 -0.003796 0.000716
-0.000237 0.002456 0.000677 0.000800 -0.003788 0.000716
-0.000151 0.002428 0.000682 0.000800 -0.003788 0.000716
-0.000125 0.002385 0.000639 0.000803 -0.003766 0.000716
-0.000149 0.002405 0.000559 0.000803 -0.003766 0.000716
-0.000224 0.002339 0.000586 0.000802 -0.003756 0.000716
-0.000263 0.002343 0.000550 0.000802 -0.003756 0.000716
-0.000331 0.002342 0.000485 0.000800 -0.003747 0.000716
-0.000245 0.002365 0.000485 0.000800 -0.003747 0.000716
-0.000237 0.002344 0.000539 0.000800 -0.003731 0.000710
-0.000211 0.002270 0.000560 0.000800 -0.003731 0.000710
-0.000222 0.002201 0.000490 0.000805 -0.003722 0.000710
-0.000247 0.002247 0.000499 0.000805 -0.003722 0.000710
-0.000251 0.002286 0.000527 0.000804 -0.003715 0.000710
-0.000286 0.002368 0.000506 0.000804 -0.003715 0.000710
-0.000370 0.002373 0.000342 0.000800 -0.003703 0.000710
-0.000402 0.002465 0.000312 0.000800 -0.003703 0.000710
-0.000398 0.002472 0.000288 0.000801 -0.003690 0.000710
-0.000351 0.002515 0.000356 0.000801 -0.003690 0.000710
-0.000320 0.002581 0.000482 0.000797 -0.003687 0.000690
-0.000260 0.002540 0.000468 0.000797 -0.003687 0.000690
-0.000189 0.002547 0.000475 0.000794 -0.003674 0.000690
-0.000148 0.002602 0.000488 0.000794 -0.003674 0.000690
-0.000144 0.002522 0.000479 0.000798 -0.003665 0.000690
-0.000081 0.002517 0.000383 0.000798 -0.003665 0.000690
-0.000159 0.002513 0.000342 0.000803 -0.003653 0.000690
-0.000161 0.002580 0.000337 0.000803 -0.003653 0.000690
-0.000116 0.002504 0.000319 0.000803 -0.003638 0.000690
-0.000114 0.002608 0.000352 0.000803 -0.003638 0.000690
-0.000072 0.002631 0.000140 0.000798 -0.003629 0.000768
-0.000115 0.002644 0.000106 0.000798 -0.003629 0.000768
-0.000107 0.002626 0.000025 0.000797 -0.003618 0.000768
-0.000142 0.002594 -0.000010 0.000797 -0.003618 0.000768
-0.000155 0.002620 -0.000029 0.000802 -0.003606 0.000768
-0.000089 0.002685 -0.000048 0.000802 -0.003606 0.000768
-0.000073 0.002694 0.000032 0.000802 -0.003590 0.000768
-0.000097 0.002734 0.000051 0.000802 -0.003590 0.000768
-0.000080 0.002698 0.000081 0.000806 -0.003572 0.000768
-0.000076 0.002659 0.000082 0.000806 -0.003572 0.000768
-0.000023 0.002631 -0.000106 0.000803 -0.003564 0.000823
-0.000039 0.002617 -0.000105 0.000803 -0.003564 0.000823
-0.000028 0.002643 -0.000137 0.000795 -0.003553 0.000823
-0.000112 0.002676 -0.000136 0.000795 -0.003553 0.000823
-0.000085 0.002725 -0.000134 0.000793 -0.003539 0.000823
-0.000052 0.002719 -0.000158 0.000793 -0.003539 0.000823
-0.000092 0.002639 -0.000178 0.000796 -0.003524 0.000823
-0.000093 0.002773 -0.000120 0.000796 -0.003524 0.000823
-0.000141 0.002753 -0.000105 0.000799 -0.003512 0.000823
-0.000057 0.002741 -0.000114 0.000799 -0.003512 0.000823
-0.000026 0.002766 -0.000286 0.000795 -0.003512 0.000864
-0.000063 0.002850 -0.000317 0.000795 -0.003512 0.000864
-0.000128 0.002781 -0.000295 0.000794 -0.003499 0.000864
-0.000166 0.002862 -0.000343 0.000794 -0.003499 0.000864
-0.000201 0.002881 -0.000352 0.000796 -0.003479 0.000864
-0.000243 0.002941 -0.000284 0.000796 -0.003479 0.000864
-0.000204 0.002909 -0.000180 0.000793 -0.003469 0.000864
-0.000119 0.002886 -0.000208 0.000793 -0.003469 0.000864
-0.000140 0.002849 -0.000199 0.000791 -0.003456 0.000864
-0.000175 0.002938 -0.000143 0.000791 -0.003456 0.000864
-0.000234 0.002950 -0.000179 0.000787 -0.003450 0.000865
-0.000223 0.002961 -0.000238 0.000787 -0.003450 0.000865
-0.000280 0.002903 -0.000218 0.000788 -0.003439 0.000865
-0.000259 0.002881 -0.000126 0.000788 -0.003439 0.000865
-0.000315 0.002834 -0.000129 0.000789 -0.003434 0.000865
-0.000377 0.002885 -0.000134 0.000789 -0.003434 0.000865
-0.000426 0.002846 -0.000094 0.000784 -0.003418 0.000865
-0.000520 0.002854 -0.000038 0.000784 -0.003418 0.000865
-0.000516 0.002909 -0.000048 0.000781 -0.003407 0.000865
-0.000490 0.002901 -0.000090 0.000781 -0.003407 0.000865
-0.000399 0.002876 -0.000130 0.000782 -0.003396 0.000895
-0.000378 0.002823 -0.000226 0.000782 -0.003396 0.000895
-0.000446 0.002799 -0.000209 0.000777 -0.003382 0.000895
-0.000459 0.002826 -0.000276 0.000777 -0.003382 0.000895
-0.000469 0.002845 -0.000308 0.000769 -0.003372 0.000895
-0.000486 0.002923 -0.000287 0.000769 -0.003372 0.000895
-0.000446 0.002885 -0.000372 0.000765 -0.003360 0.000895
-0.000415 0.002926 -0.000428 0.000765 -0.003360 0.000895
-0.000460 0.002958 -0.000580 0.000765 -0.003350 0.000895
-0.000463 0.002933 -0.000592 0.000765 -0.003350 0.000895
-0.000547 0.002928 -0.000844 0.000766 -0.003345 0.000937
-0.000596 0.002998 -0.000841 0.000766 -0.003345 0.000937
-0.000512 0.002995 -0.000889 0.000756 -0.003333 0.000937
-0.000557 0.002934 -0.000914 0.000756 -0.003333 0.000937
-0.000515 0.002928 -0.000934 0.000750 -0.003322 0.000937
-0.000481 0.002983 -0.000968 0.000750 -0.003322 0.000937
-0.000386 0.002913 -0.001010 0.000755 -0.003304 0.000937
-0.000442 0.002894 -0.001042 0.000755 -0.003304 0.000937
-0.000500 0.002854 -0.000931 0.000753 -0.003293 0.000937
-0.000334 0.002860 -0.000968 0.000753 -0.003293 0.000937
-0.000357 0.002754 -0.000896 0.000747 -0.003283 0.000915
-0.000321 0.002836 -0.000959 0.000747 -0.003283 0.000915
-0.000241 0.002867 -0.000964 0.000748 -0.003273 0.000915
-0.000268 0.002868 -0.001027 0.000748 -0.003273 0.000915
-0.000240 0.002819 -0.001008 0.000746 -0.003259 0.000915
-0.000349 0.002845 -0.001038 0.000746 -0.003259 0.000915
-0.000406 0.002825 -0.001063 0.000745 -0.003248 0.000915
-0.000412 0.002850 -0.001016 0.000745 -0.003248 0.000915
-0.000450 0.002833 -0.000940 0.000742 -0.003239 0.000915
-0.000430 0.002932 -0.000914 0.000742 -0.003239 0.000915
-0.000477 0.003016 -0.000952 0.000742 -0.003231 0.000940
-0.000390 0.003078 -0.000943 0.000742 -0.003231 0.000940
-0.000401 0.003087 -0.000940 0.000745 -0.003222 0.000940
-0.000414 0.003107 -0.000999 0.000745 -0.003222 0.000940
-0.000360 0.003119 -0.001033 0.000739 -0.003211 0.000940
-0.000361 0.003134 -0.001059 0.000739 -0.003211 0.000940
-0.000316 0.003130 -0.001042 0.000740 -0.003194 0.000940
-0.000310 0.003178 -0.001113 0.000740 -0.003194 0.000940
-0.000313 0.003130 -0.001070 0.000738 -0.003178 0.000940
-0.000336 0.003131 -0.001106 0.000738 -0.003178 0.000940
-0.000335 0.003196 -0.000644 0.000738 -0.003171 0.000830
-0.000391 0.003295 -0.000684 0.000738 -0.003171 0.000830
-0.000355 0.003233 -0.000766 0.000737 -0.003160 0.000830
-0.000301 0.003347 -0.000801 0.000737 -0.003160 0.000830
-0.000227 0.003281 -0.000909 0.000735 -0.003143 0.000830
-0.000093 0.003234 -0.000864 0.000735 -0.003143 0.000830
-0.000093 0.003157 -0.000920 0.000734 -0.003128 0.000830
-0.000107 0.003202 -0.000935 0.000734 -0.003128 0.000830
-0.000117 0.003145 -0.000965 0.000734 -0.003116 0.000830
-0.000213 0.003166 -0.001097 0.000734 -0.003116 0.000830
-0.000229 0.003186 -0.001166 0.000730 -0.003110 0.000825
-0.000301 0.003162 -0.001225 0.000730 -0.003110 0.000825
-0.000330 0.003121 -0.001240 0.000722 -0.003098 0.000825
-0.000438 0.003076 -0.001335 0.000722 -0.003098 0.000825
-0.000455 0.003040 -0.001321 0.000721 -0.003089 0.000825
-0.000466 0.003036 -0.001399 0.000721 -0.003089 0.000825
-0.000407 0.003048 -0.001373 0.000720 -0.003078 0.000825
-0.000451 0.003115 -0.001356 0.000720 -0.003078 0.000825
-0.000377 0.003106 -0.001380 0.000713 -0.003064 0.000825
-0.000389 0.003087 -0.001442 0.000713 -0.003064 0.000825
-0.000407 0.003062 -0.001143 0.000712 -0.003062 0.000730
-0.000480 0.003034 -0.001163 0.000712 -0.003062 0.000730
-0.000493 0.002995 -0.001110 0.000711 -0.003047 0.000730
-0.000481 0.003034 -0.001188 0.000711 -0.003047 0.000730
-0.000504 0.002982 -0.001231 0.000706 -0.003032 0.000730
-0.000505 0.003052 -0.001265 0.000706 -0.003032 0.000730
-0.000494 0.003073 -0.001243 0.000703 -0.003023 0.000730
-0.000383 0.003100 -0.001214 0.000703 -0.003023 0.000730
-0.000394 0.003063 -0.001061 0.000704 -0.003006 0.000730
-0.000390 0.003152 -0.001101 0.000704 -0.003006 0.000730
-0.000411 0.003188 -0.001186 0.000702 -0.003001 0.000714
-0.000453 0.003218 -0.001225 0.000702 -0.003001 0.000714
-0.000487 0.003143 -0.001229 0.000701 -0.002986 0.000714
-0.000440 0.003103 -0.001260 0.000701 -0.002986 0.000714
-0.000461 0.003038 -0.001243 0.000696 -0.002978 0.000714
-0.000424 0.003101 -0.001220 0.000696 -0.002978 0.000714
-0.000499 0.002975 -0.001255 0.000696 -0.002969 0.000714
-0.000459 0.002945 -0.001254 0.000696 -0.002969 0.000714
-0.000373 0.002892 -0.001368 0.000692 -0.002955 0.000714
-0.000329 0.002984 -0.001385 0.000692 -0.002955 0.000714
-0.000404 0.002927 -0.001402 0.000696 -0.002949 0.000695
-0.000460 0.002969 -0.001401 0.000696 -0.002949 0.000695
-0.000425 0.002996 -0.001416 0.000690 -0.002945 0.000695
-0.000445 0.002985 -0.001454 0.000690 -0.002945 0.000695
-0.000427 0.003026 -0.001471 0.000687 -0.002933 0.000695
-0.000502 0.003072 -0.001577 0.000687 -0.002933 0.000695
-0.000555 0.003042 -0.001630 0.000690 -0.002922 0.000695
-0.000478 0.002983 -0.001618 0.000690 -0.002922 0.000695
-0.000447 0.002910 -0.001585 0.000685 -0.002914 0.000695
-0.000392 0.002967 -0.001608 0.000685 -0.002914 0.000695
-0.000324 0.002984 -0.001562 0.000681 -0.002910 0.000683
-0.000347 0.003050 -0.001548 0.000681 -0.002910 0.000683
-0.000373 0.002991 -0.001642 0.000680 -0.002897 0.000683
-0.000459 0.003025 -0.001670 0.000680 -0.002897 0.000683
-0.000432 0.003028 -0.001673 0.000677 -0.002889 0.000683
-0.000511 0.003061 -0.001600 0.000677 -0.002889 0.000683
-0.000534 0.003006 -0.001590 0.000671 -0.002882 0.000683
-0.000504 0.003091 -0.001558 0.000671 -0.002882 0.000683
-0.000530 0.003120 -0.001590 0.000667 -0.002873 0.000683
-0.000588 0.003094 -0.001620 0.000667 -0.002873 0.000683
-0.000565 0.003061 -0.001445 0.000669 -0.002863 0.000642
-0.000480 0.003092 -0.001433 0.000669 -0.002863 0.000642
-0.000480 0.003048 -0.001406 0.000677 -0.002857 0.000642
-0.000503 0.003099 -0.001449 0.000677 -0.002857 0.000642
-0.000507 0.003066 -0.001427 0.000671 -0.002849 0.000642
-0.000629 0.003106 -0.001386 0.000671 -0.002849 0.000642
-0.000564 0.003077 -0.001400 0.000667 -0.002838 0.000642
-0.000603 0.003079 -0.001401 0.000667 -0.002838 0.000642
-0.000568 0.003110 -0.001400 0.000664 -0.002829 0.000642
-0.000582 0.003173 -0.001419 0.000664 -0.002829 0.000642
-0.000495 0.003221 -0.001745 0.000662 -0.002823 0.000721
-0.000486 0.003247 -0.001718 0.000662 -0.002823 0.000721
-0.000566 0.003237 -0.001729 0.000658 -0.002812 0.000721
-0.000536 0.003235 -0.001726 0.000658 -0.002812 0.000721
-0.000541 0.003263 -0.001687 0.000653 -0.002801 0.000721
-0.000511 0.003295 -0.001641 0.000653 -0.002801 0.000721
-0.000568 0.003256 -0.001653 0.000651 -0.002792 0.000721
-0.000562 0.003281 -0.001667 0.000651 -0.002792 0.000721
-0.000543 0.003256 -0.001676 0.000652 -0.002782 0.000721
-0.000588 0.003315 -0.001716 0.000652 -0.002782 0.000721
-0.000570 0.003300 -0.001631 0.000648 -0.002774 0.000706
-0.000545 0.003368 -0.001739 0.000648 -0.002774 0.000706
-0.000507 0.003390 -0.001763 0.000648 -0.002764 0.000706
-0.000535 0.003372 -0.001718 0.000648 -0.002764 0.000706
-0.000596 0.003434 -0.001696 0.000646 -0.002753 0.000706
-0.000577 0.003445 -0.001857 0.000646 -0.002753 0.000706
-0.000585 0.003475 -0.001875 0.000641 -0.002739 0.000706
-0.000653 0.003474 -0.001957 0.000641 -0.002739 0.000706
-0.000655 0.003538 -0.001952 0.000640 -0.002732 0.000706
-0.000593 0.003535 -0.002039 0.000640 -0.002732 0.000706
-0.000609 0.003577 -0.002034 0.000640 -0.002724 0.000710
-0.000546 0.003600 -0.002035 0.000640 -0.002724 0.000710
-0.000458 0.003642 -0.002077 0.000641 -0.002714 0.000710
-0.000434 0.003650 -0.002099 0.000641 -0.002714 0.000710
-0.000394 0.003531 -0.002106 0.000639 -0.002705 0.000710
-0.000363 0.003475 -0.002108 0.000639 -0.002705 0.000710
-0.000407 0.003409 -0.002085 0.000639 -0.002697 0.000710
-0.000490 0.003345 -0.002086 0.000639 -0.002697 0.000710
-0.000469 0.003414 -0.002052 0.000637 -0.002689 0.000710
-0.000493 0.003474 -0.002010 0.000637 -0.002689 0.000710
-0.000497 0.003479 -0.002032 0.000639 -0.002682 0.000713
-0.000422 0.003501 -0.002035 0.000639 -0.002682 0.000713
-0.000306 0.003457 -0.002038 0.000637 -0.002673 0.000713
-0.000278 0.003376 -0.001988 0.000637 -0.002673 0.000713
-0.000293 0.003355 -0.002080 0.000632 -0.002666 0.000713
-0.000250 0.003398 -0.002113 0.000632 -0.002666 0.000713
-0.000210 0.003366 -0.002075 0.000631 -0.002657 0.000713
-0.000139 0.003393 -0.002112 0.000631 -0.002657 0.000713
-0.000212 0.003350 -0.002151 0.000630 -0.002647 0.000713
-0.000243 0.003409 -0.002092 0.000630 -0.002647 0.000713
-0.000271 0.003407 -0.002130 0.000629 -0.002641 0.000714
-0.000320 0.003374 -0.002134 0.000629 -0.002641 0.000714
-0.000294 0.003339 -0.002095 0.000628 -0.002633 0.000714
-0.000312 0.003323 -0.002082 0.000628 -0.002633 0.000714
-0.000226 0.003269 -0.002063 0.000628 -0.002623 0.000714
-0.000222 0.003355 -0.002088 0.000628 -0.002623 0.000714
-0.000141 0.003396 -0.002038 0.000629 -0.002612 0.000714
-0.000126 0.003429 -0.002027 0.000629 -0.002612 0.000714
-0.000220 0.003452 -0.002001 0.000628 -0.002599 0.000714
-0.000262 0.003368 -0.002011 0.000628 -0.002599 0.000714
-0.000219 0.003369 -0.001824 0.000626 -0.002593 0.000664
-0.000223 0.003361 -0.001878 0.000626 -0.002593 0.000664
-0.000216 0.003398 -0.001917 0.000625 -0.002586 0.000664
-0.000268 0.003417 -0.001906 0.000625 -0.002586 0.000664
-0.000191 0.003434 -0.001914 0.000622 -0.002578 0.000664
-0.000154 0.003469 -0.001991 0.000622 -0.002578 0.000664
-0.000021 0.003485 -0.002005 0.000623 -0.002568 0.000664
0.000006 0.003382 -0.002118 0.000623 -0.002568 0.000664
0.000030 0.003329 -0.002151 0.000626 -0.002557 0.000664
-0.000017 0.003244 -0.002151 0.000626 -0.002557 0.000664
-0.000097 0.003317 -0.002208 0.000625 -0.002551 0.000664
-0.000110 0.003391 -0.002195 0.000625 -0.002551 0.000664
-0.000115 0.003391 -0.002261 0.000624 -0.002542 0.000664
-0.000160 0.003455 -0.002265 0.000624 -0.002542 0.000664
-0.000191 0.003406 -0.002252 0.000624 -0.002532 0.000664
-0.000260 0.003378 -0.002257 0.000624 -0.002532 0.000664
-0.000273 0.003379 -0.002324 0.000623 -0.002524 0.000664
-0.000190 0.003375 -0.002292 0.000623 -0.002524 0.000664
-0.000116 0.003313 -0.002295 0.000622 -0.002512 0.000664
-0.000187 0.003339 -0.002259 0.000622 -0.002512 0.000664
-0.000232 0.003350 -0.002030 0.000624 -0.002510 0.000628
-0.000210 0.003424 -0.002070 0.000624 -0.002510 0.000628
-0.000250 0.003414 -0.002150 0.000621 -0.002502 0.000628
-0.000289 0.003470 -0.002111 0.000621 -0.002502 0.000628
-0.000284 0.003354 -0.002041 0.000620 -0.002495 0.000628
-0.000278 0.003371 -0.002029 0.000620 -0.002495 0.000628
-0.000391 0.003354 -0.001937 0.000619 -0.002484 0.000628
-0.000402 0.003431 -0.001929 0.000619 -0.002484 0.000628
-0.000464 0.003453 -0.001897 0.000617 -0.002476 0.000628
-0.000491 0.003391 -0.001841 0.000617 -0.002476 0.000628
-0.000418 0.003283 -0.001813 0.000614 -0.002469 0.000620
-0.000416 0.003284 -0.001895 0.000614 -0.002469 0.000620
-0.000377 0.003242 -0.001955 0.000613 -0.002460 0.000620
-0.000345 0.003294 -0.001970 0.000613 -0.002460 0.000620
-0.000387 0.003266 -0.002001 0.000616 -0.002452 0.000620
-0.000427 0.003235 -0.001971 0.000616 -0.002452 0.000620
-0.000415 0.003214 -0.001928 0.000614 -0.002441 0.000620
-0.000477 0.003204 -0.001934 0.000614 -0.002441 0.000620
-0.000436 0.003231 -0.001952 0.000611 -0.002433 0.000620
-0.000444 0.003120 -0.002012 0.000611 -0.002433 0.000620
-0.000425 0.003100 -0.001913 0.000609 -0.002427 0.000598
-0.000419 0.003170 -0.001798 0.000609 -0.002427 0.000598
-0.000468 0.003171 -0.001745 0.000606 -0.002421 0.000598
-0.000469 0.003189 -0.001780 0.000606 -0.002421 0.000598
-0.000478 0.003172 -0.001802 0.000604 -0.002414 0.000598
-0.000511 0.003208 -0.001790 0.000604 -0.002414 0.000598
-0.000481 0.003155 -0.001878 0.000602 -0.002405 0.000598
-0.000496 0.003162 -0.001919 0.000602 -0.002405 0.000598
-0.000454 0.003178 -0.001944 0.000598 -0.002398 0.000598
-0.000411 0.003256 -0.001887 0.000598 -0.002398 0.000598
-0.000396 0.003339 -0.001743 0.000595 -0.002394 0.000566
-0.000392 0.003381 -0.001759 0.000595 -0.002394 0.000566
-0.000306 0.003298 -0.001761 0.000596 -0.002387 0.000566
-0.000299 0.003277 -0.001790 0.000596 -0.002387 0.000566
-0.000433 0.003292 -0.001831 0.000600 -0.002381 0.000567
-0.000487 0.003284 -0.001879 0.000600 -0.002381 0.000567
-0.000583 0.003279 -0.001854 0.000598 -0.002374 0.000567
-0.000635 0.003246 -0.001881 0.000598 -0.002374 0.000567
-0.000613 0.003197 -0.001919 0.000595 -0.002370 0.000566
-0.000660 0.003229 -0.001921 0.000595 -0.002370 0.000566
-0.000648 0.003205 -0.001828 0.000593 -0.002365 0.000547
-0.000556 0.003225 -0.001856 0.000593 -0.002365 0.000547
-0.000604 0.003270 -0.001824 0.000592 -0.002360 0.000547
-0.000521 0.003254 -0.001802 0.000592 -0.002360 0.000547
-0.000576 0.003138 -0.001750 0.000592 -0.002351 0.000547
-0.000526 0.003071 -0.001765 0.000592 -0.002351 0.000547
-0.000467 0.003079 -0.001793 0.000592 -0.002343 0.000547
-0.000386 0.003029 -0.001807 0.000592 -0.002343 0.000547
-0.000433 0.003052 -0.001794 0.000588 -0.002338 0.000546
-0.000494 0.003098 -0.001858 0.000588 -0.002338 0.000546
-0.000490 0.003029 -0.001767 0.000585 -0.002334 0.000530
-0.000506 0.002986 -0.001813 0.000585 -0.002334 0.000530
-0.000359 0.002968 -0.001799 0.000585 -0.002328 0.000530
-0.000360 0.003080 -0.001859 0.000585 -0.002328 0.000530
-0.000289 0.003034 -0.001899 0.000584 -0.002320 0.000530
-0.000309 0.003089 -0.001880 0.000584 -0.002320 0.000530
-0.000359 0.003033 -0.001881 0.000583 -0.002312 0.000530
-0.000386 0.003063 -0.001868 0.000583 -0.002312 0.000530
-0.000383 0.003073 -0.001910 0.000582 -0.002304 0.000530
-0.000401 0.003109 -0.001941 0.000582 -0.002304 0.000530
-0.000442 0.003064 -0.001942 0.000582 -0.002298 0.000547
-0.000429 0.003129 -0.001975 0.000582 -0.002298 0.000547
-0.000348 0.003186 -0.002009 0.000583 -0.002291 0.000547
-0.000338 0.003213 -0.001976 0.000583 -0.002291 0.000547
-0.000339 0.003181 -0.001997 0.000581 -0.002281 0.000547
-0.000234 0.003194 -0.001973 0.000581 -0.002281 0.000547
-0.000238 0.003185 -0.001982 0.000582 -0.002276 0.000547
-0.000202 0.003148 -0.001943 0.000582 -0.002276 0.000547
-0.000187 0.003196 -0.001947 0.000581 -0.002267 0.000547
-0.000204 0.003204 -0.001987 0.000581 -0.002267 0.000547
-0.000197 0.003209 -0.001934 0.000580 -0.002262 0.000541
-0.000194 0.003186 -0.002007 0.000580 -0.002262 0.000541
-0.000151 0.003166 -0.002053 0.000579 -0.002256 0.000541
-0.000119 0.003191 -0.001980 0.000579 -0.002256 0.000541
-0.000112 0.003152 -0.001910 0.000581 -0.002250 0.000541
-0.000116 0.003170 -0.001904 0.000581 -0.002250 0.000541
-0.000135 0.003135 -0.001934 0.000578 -0.002244 0.000541
-0.000133 0.003088 -0.001950 0.000578 -0.002244 0.000541
-0.000171 0.003049 -0.001988 0.000577 -0.002239 0.000541
-0.000218 0.003117 -0.001960 0.000577 -0.002239 0.000541
