index;navStatus;velBfx;velBfy;velBfz;velBfroll;velBfpitch;velBfyaw;velEfx;velEfy;velEfz;velEfroll;velEfpitch;velEfyaw;posx;posy;posz;posroll;pospitch;posyaw;groundSpeed;bearing;quality
1612;0;-0.10515426;0.0104565155;-0.01946376;-0.0068513514;-0.002004416;-0.0014529238;-0.10466914;0.014530251;-0.01946376;-0.0068513514;-0.002004416;-0.0014529238;0.0;0.0;-0.066107295;3.4644981E-4;0.004212543;-0.038825262;0.10497767;3.0037174;0.0
1614;0;-0.1064917;0.010411868;-0.0190854;0.011439065;-8.68035E-4;0.0019734427;-0.10600829;0.014530407;-0.0190854;0.011439065;-8.68035E-4;0.0019734427;0.0;0.0;-0.08640799;4.1744733E-4;0.004131916;-0.038757876;0.106444165;3.003822;0.0
1616;0;-0.10791978;0.010600559;-0.01945172;-0.0012272988;0.0062068226;-0.0011347863;-0.107429035;0.014766614;-0.01945172;-0.0012272988;0.0062068226;-0.0011347863;0.0;0.0;-0.08599647;4.2133633E-4;0.0040447796;-0.038686406;0.10781937;3.0060983;0.0
1617;0;-0.10854317;0.010782111;-0.019690482;-5.918308E-4;-0.0024294385;0.0061307386;-0.1080454;0.014968831;-0.019690482;-5.918308E-4;-0.0024294385;0.0061307386;0.0;0.0;-0.085796624;4.3583353E-4;0.004047149;-0.03865576;0.108440906;3.0047505;0.0
1618;0;-0.109183125;0.01104929;-0.019853037;-0.0040699434;0.0019868675;-0.008764654;-0.10867347;0.015268229;-0.019853037;-0.0040699434;0.0019868675;-0.008764654;0.0;0.0;-0.085601255;3.6139952E-4;0.0040040133;-0.038726497;0.10908065;3.0036511;0.0
1620;0;-0.110492;0.011144401;-0.01898771;-0.0084655415;-0.0031842408;0.0018691698;-0.10998013;0.015396468;-0.01898771;-0.0084655415;-0.0031842408;0.0018691698;0.0;0.0;-0.060639277;2.9555382E-4;0.0039235833;-0.0385676;0.11036655;3.0015504;0.0
1622;0;-0.11182362;0.01135264;-0.019406505;0.0031227008;0.0015627281;0.007385797;-0.11130284;0.015655128;-0.019406505;0.0031227008;0.0015627281;0.007385797;0.0;0.0;-0.06012788;3.372054E-4;0.0038602352;-0.038560696;0.111709714;3.0024784;0.0
1624;0;-0.10565915;0.011042148;-0.01856953;-0.0014566833;-1.0511489E-5;-0.0027004888;-0.10515469;0.015108743;-0.01856953;-0.0014566833;-1.0511489E-5;-0.0027004888;0.0;0.0;-0.05962753;2.0333321E-4;0.0038054008;-0.03857518;0.11286782;2.999958;0.0
1625;0;-0.10581223;0.010722578;-0.018684832;0.013070077;-0.003529869;-0.004520039;-0.1053211;0.014787411;-0.018684832;0.013070077;-0.003529869;-0.004520039;0.0;-0.018073013;-0.059362162;3.5126266E-4;0.0037673372;-0.038500134;0.10601864;3.0199301;0.0
1627;0;-0.10721425;0.011018531;-0.019097831;0.0011504279;1.8312153E-4;-4.2601005E-4;-0.10671254;0.015124019;-0.019097831;0.0011504279;1.8312153E-4;-4.2601005E-4;0.0;0.0;-0.01728532;3.635751E-4;0.003772939;-0.038377464;0.10720473;2.9967115;0.0
1628;0;-0.10785725;0.010988193;-0.019277276;0.008798557;-0.0019263877;0.0014194895;-0.107356764;0.015114631;-0.019277276;0.008798557;-0.0019263877;0.0014194895;0.0;0.0;-0.016947359;4.0910707E-4;0.0037841992;-0.038342606;0.10784047;2.9981093;0.0
1629;0;-0.10837674;0.011109086;-0.01889693;-0.009227245;-0.001133193;-0.0030579644;-0.107871376;0.015254356;-0.01889693;-0.009227245;-0.001133193;-0.0030579644;0.0;0.0;-0.016613116;3.487439E-4;0.0037771047;-0.038333394;0.108437695;3.0002253;0.0
1630;0;-0.10898672;0.0112507455;-0.019058557;0.0052533075;0.0044947066;0.002962332;-0.10847584;0.015416747;-0.019058557;0.0052533075;0.0044947066;0.002962332;0.0;0.0;-0.01627105;4.14227E-4;0.0037962242;-0.03830996;0.10896512;3.0002553;0.0
1631;0;-0.1096657;0.01127086;-0.019115545;-0.010123377;-0.0022300947;0.0035171113;-0.109155;0.015452643;-0.019115545;-0.010123377;-0.0022300947;0.0035171113;0.0;0.0;-0.015931828;3.72169E-4;0.0037248067;-0.038216434;0.109585345;3.0000122;0.0
1632;0;-0.11029597;0.011308082;-0.019225013;-0.008017665;0.01034365;-0.0032923087;-0.10978313;0.015515751;-0.019225013;-0.008017665;0.01034365;-0.0032923087;0.0;0.0;0.012204021;2.3544989E-4;0.0038852973;-0.038233127;0.11024948;3.0006995;0.0
1633;0;-0.110962674;0.011486005;-0.01935913;-0.0054606535;0.0015035856;-0.006435405;-0.110440865;0.015730789;-0.01935913;-0.0054606535;0.0015035856;-0.006435405;0.0;0.0;0.012594568;1.8380702E-4;0.0039533693;-0.038339622;0.11088697;3.0009453;0.0
1635;0;-0.1123096;0.011608543;-0.019340819;-7.405649E-4;0.0073194425;0.0049097706;-0.11178332;0.01589636;-0.019340819;-7.405649E-4;0.0073194425;0.0049097706;0.0;0.0;0.013377046;2.0957604E-4;0.0040413532;-0.03826353;0.112340555;2.9996052;0.0
